brand,shade_name,shade_code,undertone,shade_hex,finish,price_range,ingredients,ingredients_source,fragrance_free,hypoallergenic,derm_tested,where_to_buy,open_beauty_facts_url,source
Clinique,0.25,0,frio,#fbeed9,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,0.5,0,frio,#f7c9b2,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,02,02,frio,#e3b58c,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,04,04,frio,#e8bd99,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,06,06,frio,#e5bd9f,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,07,07,frio,#deb192,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,08,08,quente,#e2b185,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,09,09,frio,#ddab86,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,11,11,frio,#dba879,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,18,18,frio,#c89b71,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,24,24,quente,#b3743e,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,26,26,quente,#995d2a,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,CN 0.5,CN,frio,#f7eadf,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 0.75,CN,frio,#f5e5d8,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 02,CN,frio,#feead6,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 08,CN,frio,#f4dfcf,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 10,CN,frio,#f1c9ae,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 117,CN,frio,#9a6d55,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 127,CN,frio,#6f4a3b,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 18,CN,frio,#e8bd99,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 20,CN,frio,#f1bf9e,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 28,CN,frio,#e5bd9f,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 32,CN,frio,#f2c9a9,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 40,CN,frio,#deb192,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 52,CN,frio,#ddab86,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 58,CN,frio,#dba879,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 70,CN,frio,#d6a682,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 74,CN,frio,#d09b73,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 78,CN,frio,#ce9467,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,CN 90,CN,frio,#c89b71,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,NA,NA,neutro,#bf7b43,matte,$25-$29,Talc- Octyldodecyl Stearoyl Stearate- Zinc Stearate- Zinc Laurate- Dimethicone- Bentonite- Hdi/Trimethylol Hexyllactone Crosspolymer- Silica- Astrocaryum Murumuru Seed Butter- Glycerin- Squalane- Lauroyl Lysine- Hydrolyzed Soy Protein- Cetearyl Dimethicone Crosspolymer- Lecithin- Tocopheryl Acetate- Tetrahexyldecyl Ascorbate- Water- Magnesium Myristate- Potassium Sorbate- Coconut Acid- Tetrasodium Edta- Chlorphenesin- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77499)- Ultramarines (Ci 77007)- Bismuth Oxychloride (Ci 77163)- Red 7 Lake (Ci 15850)- Blue 1 Lake (Ci 42090)- Carmine (Ci 75470)].,sephora,,,,https://www.sephora.com/product/beyond-perfecting-powder-foundation-concealer-P426374?icid2=products grid:p426374,,kaggle:utkarshx27/makeup-shades
Clinique,NA,NA,neutro,#e3c5b2,hydrating,$35-$39,-Octinoxate 7.50% - Octisalate 5.00% - Titanium Dioxide 5.20% - Zinc Oxide 3.20%: Sunscreens. Water- Squalane- Octyldodecyl Neopentanoate- Butylene Glycol- Propanediol- Glyceryl Stearate- Behenyl Alcohol- Peg-40 Stearate- Polyglyceryl-10 Pentastearate- Aloe Barbadensis Leaf Water- Thermus Thermophillus Ferment- Trehalose- Caffeine- Glycerin- Linoleic Acid- Lecithin- Stearic Acid- Hydrogenated Lecithin- Sorbitol- Polyglyceryl-6 Polyricinoleate- Tocopheryl Acetate- Ammonium Acryloyldimethyltaurate/Vp Copolymer- Sodium Stearoyl Lactylate- Sodium Hyaluronate- Tetrahexyldecyl Ascorbate- Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate- Isopropyl Titanium Triisostearate- Synthetic Fluorphlogopite- Xanthan Gum- Silica- Alumina- Sodium Dehydroacetate- Tin Oxide- Disodium Edta- Phenoxyethanol- [+/- Mica- Titanium Dioxide (Ci 77891)- Iron Oxides (Ci 77492)- Iron Oxides (Ci 77491)- Iron Oxides (Ci 77499)].,sephora,,,,https://www.sephora.com/product/moisture-surge-cc-cream-hydrating-colour-corrector-broad-spectrum-spf-30-P378639?icid2=products grid:p378639,,kaggle:utkarshx27/makeup-shades
Clinique,WN 01,WN,quente,#efe3da,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 04,WN,quente,#f1cfb3,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 112,WN,quente,#bf7b43,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 114,WN,quente,#b3743e,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 118,WN,quente,#995d2a,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 12,WN,quente,#e5b88d,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 122,WN,quente,#8f5435,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 125,WN,quente,#815641,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 22,WN,quente,#e6ad7e,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 24,WN,quente,#dbac81,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 30,WN,quente,#e1ab87,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 38,WN,quente,#e3b28e,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 46,WN,quente,#e2b185,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 48,WN,quente,#dca27c,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 54,WN,quente,#d9a374,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 76,WN,frio,#c38b5f,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 96,WN,quente,#d7955b,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Clinique,WN 98,WN,quente,#c88852,hydrating,$25-$29,,,True,,,https://www.sephora.com/product/beyond-perfecting-foundation-concealer-P393325?icid2=products grid:p393325,,kaggle:utkarshx27/makeup-shades
Milani,NA,NA,neutro,#f2dfcf,natural,unknown,,,,,,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,,kaggle:utkarshx27/makeup-shades
PÜR,DG1,DG1,quente,#c9986f,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DG3,DG3,quente,#c9986f,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DG6,DG6,quente,#a16138,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DN2,DN2,quente,#ac7b5a,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DN5,DN5,quente,#aa7755,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DN7,DN7,quente,#996140,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DP1,DP1,frio,#c99782,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DP3,DP3,frio,#c5907b,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DPG1,DPG1,quente,#815545,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DPN2,DPN2,quente,#593c35,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DPN4,DPN4,quente,#503630,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DPN6,DPN6,quente,#47302c,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DPP1,DPP1,frio,#643834,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DPP4,DPP4,frio,#56332c,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
PÜR,DPP6,DPP6,frio,#57302d,natural,unknown,,,,,,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,,kaggle:utkarshx27/makeup-shades
